comment_id,seg_id,rb_seg_text,uns_seg_text,hyb_seg_text,seg_text,rb_terms_raw,unsup_terms_raw,hyb_terms_raw,rb_terms,unsup_terms,hyb_terms,silver_terms_raw,n_silver_raw,rule_based_prec_raw,rule_based_rec_raw,unsupervised_prec_raw,unsupervised_rec_raw,hybrid_topk_prec_raw,hybrid_topk_rec_raw
1090,0,"syukur deh, itung-itung bantu bangsa serumpun:Peace:","syukur deh, itung-itung bantu bangsa serumpun:Peace:","syukur deh, itung-itung bantu bangsa serumpun:Peace:","syukur deh, itung-itung bantu bangsa serumpun:Peace:","['syukur', 'bangsa serumpun', 'serumpun eace', 'eace', 'bangsa']","['bantu', 'bangsa']","['syukur', 'bangsa serumpun', 'bantu']","['syukur', 'bangsa serumpun', 'serumpun eace', 'eace', 'bangsa']","['bantu', 'bangsa']","['syukur', 'bangsa serumpun', 'bantu']",['bangsa'],1,0.2,1.0,0.5,1.0,0.0,0.0
1091,0,negara spesialis import....,negara spesialis import....,negara spesialis import....,negara spesialis import....,"['negara spesialis', 'spesialis import', 'import']",['negara'],"['spesialis import', 'negara spesialis', 'import']","['negara spesialis', 'spesialis import', 'import']",['negara'],"['spesialis import', 'negara spesialis', 'import']",[],0,0.0,0.0,0.0,0.0,0.0,0.0
1092,0,"Serba susah emang kalo gua pikir masalah listrik di negara ini, kalo byarpet mulu pemerintah salah, kalo impor dr tetangga ping deket buat talangin tombokan listrik itu juga salah :D","Serba susah emang kalo gua pikir masalah listrik di negara ini, kalo byarpet mulu pemerintah salah, kalo impor dr tetangga ping deket buat talangin tombokan listrik itu juga salah :D","Serba susah emang kalo gua pikir masalah listrik di negara ini, kalo byarpet mulu pemerintah salah, kalo impor dr tetangga ping deket buat talangin tombokan listrik itu juga salah :D","Serba susah emang kalo gua pikir masalah listrik di negara ini, kalo byarpet mulu pemerintah salah, kalo impor dr tetangga ping deket buat talangin tombokan listrik itu juga salah :D","['serba', 'listrik', 'negara', 'pemadaman pemerintah', 'pemerintah', 'salah impor', 'tetangga ping', 'ping', 'talangin tombokan', 'tombokan listrik', 'pemadaman', 'impor']","['listrik', 'pemerintah', 'impor', 'negara']","['tombokan listrik', 'salah impor', 'serba']","['serba', 'listrik', 'negara', 'pemadaman pemerintah', 'pemerintah', 'salah impor', 'tetangga ping', 'ping', 'talangin tombokan', 'tombokan listrik', 'pemadaman', 'impor']","['listrik', 'pemerintah', 'impor', 'negara']","['tombokan listrik', 'salah impor', 'serba']","['impor', 'listrik', 'negara', 'pemerintah']",4,0.3333333333333333,1.0,1.0,1.0,0.0,0.0
1092,1,"buat talangin tombokan listrik itu juga salah :D Melon enak kaga kepulauan macem Indo jd infrastruktur listrik di sentralin bisa, kalo Indo?","buat talangin tombokan listrik itu juga salah :D Melon enak kaga kepulauan macem Indo jd infrastruktur listrik di sentralin bisa, kalo Indo?","buat talangin tombokan listrik itu juga salah :D Melon enak kaga kepulauan macem Indo jd infrastruktur listrik di sentralin bisa, kalo Indo?","buat talangin tombokan listrik itu juga salah :D Melon enak kaga kepulauan macem Indo jd infrastruktur listrik di sentralin bisa, kalo Indo?","['talangin tombokan', 'tombokan listrik', 'listrik', 'melon', 'kepulauan', 'indonesia', 'infrastruktur listrik', 'sentralin', 'talangin', 'infrastruktur']","['indonesia', 'listrik']","['tombokan listrik', 'melon', 'infrastruktur']","['talangin tombokan', 'tombokan listrik', 'listrik', 'melon', 'kepulauan', 'indonesia', 'infrastruktur listrik', 'sentralin', 'talangin', 'infrastruktur']","['indonesia', 'listrik']","['tombokan listrik', 'melon', 'infrastruktur']","['indonesia', 'listrik']",2,0.2,1.0,1.0,1.0,0.0,0.0
1092,2,":D Ditempat gua yang katanya ada pembangkit listrik gede dan tetangga juga punya pembangkit listrik gede nyatanya sehari minim mati 6 jam, itu di kota,",":D Ditempat gua yang katanya ada pembangkit listrik gede dan tetangga juga punya pembangkit listrik gede nyatanya sehari minim mati 6 jam, itu di kota,",":D Ditempat gua yang katanya ada pembangkit listrik gede dan tetangga juga punya pembangkit listrik gede nyatanya sehari minim mati <NUM> jam, itu di kota,",":D Ditempat gua yang katanya ada pembangkit listrik gede dan tetangga juga punya pembangkit listrik gede nyatanya sehari minim mati <NUM> jam, itu di kota,","['ditempat', 'pembangkit listrik', 'listrik', 'tetangga', 'pembangkit listrik sehari', 'listrik nyata', 'nyata', 'sehari minim mati jam', 'jam', 'kota', 'pembangkit']","['listrik', 'kota', 'mati', 'pembangkit']","['sehari mati', 'kota', 'minim mati jam']","['ditempat', 'pembangkit listrik', 'listrik', 'tetangga', 'pembangkit listrik sehari', 'listrik nyata', 'nyata', 'sehari minim mati jam', 'jam', 'kota', 'pembangkit']","['listrik', 'kota', 'mati', 'pembangkit']","['sehari mati', 'kota', 'minim mati jam']","['kota', 'listrik', 'pembangkit']",3,0.2727272727272727,1.0,0.75,1.0,0.3333333333333333,0.3333333333333333
1092,3,"padahal cuman seupil wilayah tempat gua, trs fungsinya tuh pembangkit buat apaan?","padahal cuman seupil wilayah tempat gua, trs fungsinya tuh pembangkit buat apaan?","padahal cuman seupil wilayah tempat gua, trs fungsinya tuh pembangkit buat apaan?","padahal cuman seupil wilayah tempat gua, trs fungsinya tuh pembangkit buat apaan?","['wilayah', 'fungsi', 'pembangkit']","['wilayah', 'pembangkit']","['wilayah', 'fungsi']","['wilayah', 'fungsi', 'pembangkit']","['wilayah', 'pembangkit']","['wilayah', 'fungsi']","['pembangkit', 'wilayah']",2,0.6666666666666666,1.0,1.0,1.0,0.5,0.5
1092,4,:D Buat suplay listrik jawa lagi?,:D Buat suplay listrik jawa lagi?,:D Buat suplay listrik jawa lagi?,:D Buat suplay listrik jawa lagi?,"['suplay', 'suplay listrik', 'listrik jawa', 'jawa']","['listrik', 'jawa']","['suplay listrik', 'suplay']","['suplay', 'suplay listrik', 'listrik jawa', 'jawa']","['listrik', 'jawa']","['suplay listrik', 'suplay']",['jawa'],1,0.25,1.0,0.5,1.0,0.0,0.0
1092,5,":D Gua ngomongin ini fakta di lapangan, gua bukan dukung pemerintah, gua dukung penyebaran listrik yamg merata krn gua ngalamin minim sehari mati lampu 6 jam sehari :cd:",":D Gua ngomongin ini fakta di lapangan, gua bukan dukung pemerintah, gua dukung penyebaran listrik yamg merata krn gua ngalamin minim sehari mati lampu 6 jam sehari :cd:",":D Gua ngomongin ini fakta di lapangan, gua bukan dukung pemerintah, gua dukung penyebaran listrik yamg merata krn gua ngalamin minim sehari mati lampu <NUM> jam sehari :cd:",":D Gua ngomongin ini fakta di lapangan, gua bukan dukung pemerintah, gua dukung penyebaran listrik yamg merata krn gua ngalamin minim sehari mati lampu <NUM> jam sehari :cd:","['fakta', 'lapangan', 'dukung pemerintah', 'pemerintah', 'penyebaran listrik', 'listrik', 'minim sehari mati', 'lampu jam', 'jam sehari', 'sehari', 'penyebaran']","['pemerintah', 'listrik', 'lapangan']","['sehari mati lampu jam', 'dukung pemerintah', 'lampu']","['fakta', 'lapangan', 'dukung pemerintah', 'pemerintah', 'penyebaran listrik', 'listrik', 'minim sehari mati', 'lampu jam', 'jam sehari', 'sehari', 'penyebaran']","['pemerintah', 'listrik', 'lapangan']","['sehari mati lampu jam', 'dukung pemerintah', 'lampu']","['lapangan', 'listrik', 'pemerintah']",3,0.2727272727272727,1.0,1.0,1.0,0.0,0.0
1093,1,:malu: Itu proyek mobnasnya si Hendro priyono sama proton gmn?,:malu: Itu proyek mobnasnya si Hendro priyono sama proton gmn?,:malu: Itu proyek mobnasnya si Hendro priyono sama proton gmn?,:malu: Itu proyek mobnasnya si Hendro priyono sama proton gmn?,"['proyek mobnasnya hendro', 'mobnasnya', 'hendro priyono', 'priyono', 'proton']",['proyek'],"['proyek mobnasnya hendro', 'proton', 'proyek']","['proyek mobnasnya hendro', 'mobnasnya', 'hendro priyono', 'priyono', 'proton']",['proyek'],"['proyek mobnasnya hendro', 'proton', 'proyek']",[],0,0.0,0.0,0.0,0.0,0.0,0.0
1093,2,Apalagi ASEMKA yg dulu digembar gemborkan :malu: Yg anda ntar importnya malah keterusan :ngakak Rezim presiden goblok msh dipercaya :ngakak img <URL>,Apalagi ASEMKA yg dulu digembar gemborkan :malu: Yg anda ntar importnya malah keterusan :ngakak Rezim presiden goblok msh dipercaya :ngakak img <URL>,Apalagi ASEMKA yg dulu digembar gemborkan :malu: Yg anda ntar importnya malah keterusan :ngakak Rezim presiden goblok msh dipercaya :ngakak img <URL>,Apalagi ASEMKA yg dulu digembar gemborkan :malu: Yg anda ntar importnya malah keterusan :ngakak Rezim presiden goblok msh dipercaya :ngakak img <URL>,"['asemka', 'import', 'rezim presiden', 'presiden bodoh', 'img url', 'url', 'rezim', 'img']","['presiden', 'rezim', 'img', 'asemka', 'keterusan']","['presiden bodoh', 'rezim presiden', 'presiden']","['asemka', 'import', 'rezim presiden', 'presiden bodoh', 'img url', 'url', 'rezim', 'img']","['presiden', 'rezim', 'img', 'asemka', 'keterusan']","['presiden bodoh', 'rezim presiden', 'presiden']","['asemka', 'img', 'rezim']",3,0.375,1.0,0.6,1.0,0.0,0.0
1094,0,SOP ky gt mau gmn lg 32 10 penuh dengan kesia siaan,SOP ky gt mau gmn lg 32 10 penuh dengan kesia siaan,SOP ky gt mau gmn lg <NUM> <NUM> penuh dengan kesia siaan,SOP ky gt mau gmn lg <NUM> <NUM> penuh dengan kesia siaan,"['sop', 'kesia siaan', 'siaan', 'kesia']","['sop', 'siaan', 'kesia']","['sop', 'siaan', 'kesia']","['sop', 'kesia siaan', 'siaan', 'kesia']","['sop', 'siaan', 'kesia']","['sop', 'siaan', 'kesia']","['kesia', 'siaan', 'sop']",3,0.75,1.0,1.0,1.0,1.0,1.0
1095,0,"Nih PLTU Jungkat bakal selesai gak lama lagi,sebagian besar kalimantan Barat akan terpenuhi Daya Listrik.","Nih PLTU Jungkat bakal selesai gak lama lagi,sebagian besar kalimantan Barat akan terpenuhi Daya Listrik.","Nih PLTU Jungkat bakal selesai gak lama lagi,sebagian besar kalimantan Barat akan terpenuhi Daya Listrik.","Nih PLTU Jungkat bakal selesai gak lama lagi,sebagian besar kalimantan Barat akan terpenuhi Daya Listrik.","['pltu jungkat', 'jungkat', 'kalimantan barat', 'barat', 'daya listrik', 'listrik', 'pltu', 'kalimantan', 'daya']","['listrik', 'daya', 'kalimantan', 'pltu']","['kalimantan barat', 'barat', 'jungkat']","['pltu jungkat', 'jungkat', 'kalimantan barat', 'barat', 'daya listrik', 'listrik', 'pltu', 'kalimantan', 'daya']","['listrik', 'daya', 'kalimantan', 'pltu']","['kalimantan barat', 'barat', 'jungkat']","['daya', 'kalimantan', 'listrik', 'pltu']",4,0.4444444444444444,1.0,1.0,1.0,0.0,0.0
1095,1,"Kemarin ane baru dari sana,sempat mangkrak di zaman SBY img <URL>","Kemarin ane baru dari sana,sempat mangkrak di zaman SBY img <URL>","Kemarin ane baru dari sana,sempat mangkrak di zaman SBY img <URL>","Kemarin ane baru dari sana,sempat mangkrak di zaman SBY img <URL>","['zaman sby', 'sby img', 'img url', 'url', 'zaman']",['img'],"['zaman', 'img', 'sby img']","['zaman sby', 'sby img', 'img url', 'url', 'zaman']",['img'],"['zaman', 'img', 'sby img']",[],0,0.0,0.0,0.0,0.0,0.0,0.0
1096,0,numpang mantau.,numpang mantau.,numpang mantau.,numpang mantau.,"['menumpang', 'menumpang mantau']",[],"['menumpang', 'menumpang mantau']","['menumpang', 'menumpang mantau']",[],"['menumpang', 'menumpang mantau']",[],0,0.0,0.0,1.0,1.0,0.0,0.0
1096,1,berita dulu ane ga mau prasangka buruk dulu,berita dulu ane ga mau prasangka buruk dulu,berita dulu ane ga mau prasangka buruk dulu,berita dulu ane ga mau prasangka buruk dulu,"['berita', 'prasangka buruk', 'prasangka']",['berita'],"['berita', 'prasangka buruk', 'prasangka']","['berita', 'prasangka buruk', 'prasangka']",['berita'],"['berita', 'prasangka buruk', 'prasangka']",['berita'],1,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,1.0
1097,0,Emang isi perjanjiannya gimana seh?,Emang isi perjanjiannya gimana seh?,Emang isi perjanjiannya gimana seh?,Emang isi perjanjiannya gimana seh?,"['isi', 'perjanjian']",['isi'],['isi'],"['isi', 'perjanjian']",['isi'],['isi'],['isi'],1,0.5,1.0,1.0,1.0,1.0,1.0
1097,1,"klo dibilang sementara krn masih butuh waktu ngebangun pembangkit, kenapa perjanjiannya 25 tahun ya???","klo dibilang sementara krn masih butuh waktu ngebangun pembangkit, kenapa perjanjiannya 25 tahun ya???","klo dibilang sementara krn masih butuh waktu ngebangun pembangkit, kenapa perjanjiannya <NUM> tahun ya???","klo dibilang sementara krn masih butuh waktu ngebangun pembangkit, kenapa perjanjiannya <NUM> tahun ya???","['pembangkit', 'perjanjian']",['pembangkit'],"['perjanjian', 'pembangkit']","['pembangkit', 'perjanjian']",['pembangkit'],"['perjanjian', 'pembangkit']",['pembangkit'],1,0.5,1.0,1.0,1.0,0.5,1.0
1097,2,klo 25 tahun koq niatnya kaya emang lagi aji mumpung cari proyek...,klo 25 tahun koq niatnya kaya emang lagi aji mumpung cari proyek...,klo <NUM> tahun koq niatnya kaya emang lagi aji mumpung cari proyek...,klo <NUM> tahun koq niatnya kaya emang lagi aji mumpung cari proyek...,"['niat', 'aji', 'proyek']",['proyek'],"['proyek', 'aji']","['niat', 'aji', 'proyek']",['proyek'],"['proyek', 'aji']",['proyek'],1,0.3333333333333333,1.0,1.0,1.0,0.5,1.0
1098,0,Nyihaaaaaa bbm turun listrik mo naik ni.,Nyihaaaaaa bbm turun listrik mo naik ni.,Nyihaaaaaa bbm turun listrik mo naik ni.,Nyihaaaaaa bbm turun listrik mo naik ni.,"['nyihaaaaaa', 'bbm', 'listrik']","['listrik', 'bbm']","['nyihaaaaaa', 'bbm']","['nyihaaaaaa', 'bbm', 'listrik']","['listrik', 'bbm']","['nyihaaaaaa', 'bbm']","['bbm', 'listrik']",2,0.6666666666666666,1.0,1.0,1.0,0.5,0.5
1099,0,klo lbh murah gpp sini gua beli,klo lbh murah gpp sini gua beli,klo lbh murah gpp sini gua beli,klo lbh murah gpp sini gua beli,[],[],[],[],[],[],[],0,1.0,1.0,1.0,1.0,1.0,1.0
1100,0,Gw heran sama panastak nih.,Gw heran sama panastak nih.,Gw heran sama panastak nih.,Gw heran sama panastak nih.,['panastak'],['panastak'],['panastak'],['panastak'],['panastak'],['panastak'],['panastak'],1,1.0,1.0,1.0,1.0,1.0,1.0
1100,1,"Jokowi klo bgn infrastruktur kurang setahun : panastak ngmg, emang bangun itu setahun jadi.","Jokowi klo bgn infrastruktur kurang setahun : panastak ngmg, emang bangun itu setahun jadi.","Jokowi klo bgn infrastruktur kurang setahun : panastak ngmg, emang bangun itu setahun jadi.","Jokowi klo bgn infrastruktur kurang setahun : panastak ngmg, emang bangun itu setahun jadi.","['jokowi', 'bgn infrastruktur', 'infrastruktur', 'setahun panastak', 'panastak', 'setahun', 'bgn']",[],"['setahun panastak', 'infrastruktur', 'bgn infrastruktur']","['jokowi', 'bgn infrastruktur', 'infrastruktur', 'setahun panastak', 'panastak', 'setahun', 'bgn']",[],"['setahun panastak', 'infrastruktur', 'bgn infrastruktur']",[],0,0.0,0.0,1.0,1.0,0.0,0.0
1100,2,Bukan lgsg instant.,Bukan lgsg instant.,Bukan lgsg instant.,Bukan lgsg instant.,['lgsg'],[],['lgsg'],['lgsg'],[],['lgsg'],[],0,0.0,0.0,1.0,1.0,0.0,0.0
1100,3,"Jokowi ngeresmiin proyek sby dlm waktu kurang setahun: panastak ngmg, ini adlh prestasi jokowi kurang setahun lgsg jadi yg 10 tahun ngapain aja.","Jokowi ngeresmiin proyek sby dlm waktu kurang setahun: panastak ngmg, ini adlh prestasi jokowi kurang setahun lgsg jadi yg 10 tahun ngapain aja.","Jokowi ngeresmiin proyek sby dlm waktu kurang setahun: panastak ngmg, ini adlh prestasi jokowi kurang setahun lgsg jadi yg <NUM> tahun ngapain aja.","Jokowi ngeresmiin proyek sby dlm waktu kurang setahun: panastak ngmg, ini adlh prestasi jokowi kurang setahun lgsg jadi yg <NUM> tahun ngapain aja.","['jokowi', 'proyek sby', 'sby', 'setahun', 'setahun panastak', 'panastak', 'prestasi jokowi setahun', 'proyek', 'prestasi']",['proyek'],"['prestasi jokowi setahun', 'setahun panastak', 'setahun']","['jokowi', 'proyek sby', 'sby', 'setahun', 'setahun panastak', 'panastak', 'prestasi jokowi setahun', 'proyek', 'prestasi']",['proyek'],"['prestasi jokowi setahun', 'setahun panastak', 'setahun']",['proyek'],1,0.1111111111111111,1.0,1.0,1.0,0.0,0.0
1101,0,Semua salah jokowi.,Semua salah jokowi.,Semua salah jokowi.,Semua salah jokowi.,['jokowi'],['jokowi'],['jokowi'],['jokowi'],['jokowi'],['jokowi'],['jokowi'],1,1.0,1.0,1.0,1.0,1.0,1.0
1102,0,I semua berawal dr impian bray /I,I semua berawal dr impian bray /I,I semua berawal dr impian bray /I,I semua berawal dr impian bray /I,['impian'],['impian'],['impian'],['impian'],['impian'],['impian'],['impian'],1,1.0,1.0,1.0,1.0,1.0,1.0
1103,0,lha negara - negara eropa aja biasa jual beli listrik antar negara :D,lha negara - negara eropa aja biasa jual beli listrik antar negara :D,lha negara - negara eropa aja biasa jual beli listrik antar negara :D,lha negara - negara eropa aja biasa jual beli listrik antar negara :D,"['negara negara', 'negara', 'eropa', 'beli listrik', 'listrik', 'beli']","['negara', 'listrik', 'eropa', 'beli']","['eropa', 'beli']","['negara negara', 'negara', 'eropa', 'beli listrik', 'listrik', 'beli']","['negara', 'listrik', 'eropa', 'beli']","['eropa', 'beli']","['beli', 'eropa', 'listrik', 'negara']",4,0.6666666666666666,1.0,1.0,1.0,1.0,0.5
1104,0,"Ente bilang PLTA, PLTU, PLTG Bangunnya berapa lama?","Ente bilang PLTA, PLTU, PLTG Bangunnya berapa lama?","Ente bilang PLTA, PLTU, PLTG Bangunnya berapa lama?","Ente bilang PLTA, PLTU, PLTG Bangunnya berapa lama?","['plta', 'pltu', 'pltg']","['pltu', 'plta']","['pltg', 'plta']","['plta', 'pltu', 'pltg']","['pltu', 'plta']","['pltg', 'plta']","['plta', 'pltu']",2,0.6666666666666666,1.0,1.0,1.0,0.5,0.5
1104,1,Nunggj bangunnya berapa lama.,Nunggj bangunnya berapa lama.,Nunggj bangunnya berapa lama.,Nunggj bangunnya berapa lama.,['nunggj'],['nunggj'],['nunggj'],['nunggj'],['nunggj'],['nunggj'],['nunggj'],1,1.0,1.0,1.0,1.0,1.0,1.0
1104,2,Minimal 3 tahun.,Minimal 3 tahun.,Minimal <NUM> tahun.,Minimal <NUM> tahun.,[],[],[],[],[],[],[],0,1.0,1.0,1.0,1.0,1.0,1.0
1104,3,Yang paling cepat itu PLTD > gensetnya sewa (ready stock) bisa selesai kurang dari 6 bulan.,Yang paling cepat itu PLTD > gensetnya sewa (ready stock) bisa selesai kurang dari 6 bulan.,Yang paling cepat itu PLTD > gensetnya sewa (ready stock) bisa selesai kurang dari <NUM> bulan.,Yang paling cepat itu PLTD > gensetnya sewa (ready stock) bisa selesai kurang dari <NUM> bulan.,"['pltd genset sewa', 'genset', 'sewa ready', 'pltd']",[],"['pltd', 'sewa', 'pltd genset sewa']","['pltd genset sewa', 'genset', 'sewa ready', 'pltd']",[],"['pltd', 'sewa', 'pltd genset sewa']",[],0,0.0,0.0,1.0,1.0,0.0,0.0
1104,4,Terus ente tahu gak perjanjiannya ke Malaysia apa?,Terus ente tahu gak perjanjiannya ke Malaysia apa?,Terus ente tahu gak perjanjiannya ke Malaysia apa?,Terus ente tahu gak perjanjiannya ke Malaysia apa?,"['perjanjian', 'malaysia']",['malaysia'],['malaysia'],"['perjanjian', 'malaysia']",['malaysia'],['malaysia'],['malaysia'],1,0.5,1.0,1.0,1.0,1.0,1.0
1104,5,Itu perjanjiaannya interkoneksi ekspor impor artinya siapa yang kurang boleh ambil dari tetangga B Sekarang Indonesia kurang,Itu perjanjiaannya interkoneksi ekspor impor artinya siapa yang kurang boleh ambil dari tetangga B Sekarang Indonesia kurang,Itu perjanjiaannya interkoneksi ekspor impor artinya siapa yang kurang boleh ambil dari tetangga B Sekarang Indonesia kurang,Itu perjanjiaannya interkoneksi ekspor impor artinya siapa yang kurang boleh ambil dari tetangga B Sekarang Indonesia kurang,"['perjanjiaan interkoneksi', 'interkoneksi ekspor', 'ekspor impor', 'impor', 'tetangga', 'indonesia']","['impor', 'indonesia']","['ekspor impor', 'interkoneksi ekspor', 'impor']","['perjanjiaan interkoneksi', 'interkoneksi ekspor', 'ekspor impor', 'impor', 'tetangga', 'indonesia']","['impor', 'indonesia']","['ekspor impor', 'interkoneksi ekspor', 'impor']","['impor', 'indonesia']",2,0.3333333333333333,1.0,1.0,1.0,0.3333333333333333,0.5
1104,6,"karena memang lagi bangun yang ente bilang PLTU, PLTG itu.","karena memang lagi bangun yang ente bilang PLTU, PLTG itu.","karena memang lagi bangun yang ente bilang PLTU, PLTG itu.","karena memang lagi bangun yang ente bilang PLTU, PLTG itu.","['pltu', 'pltg']",['pltu'],['pltg'],"['pltu', 'pltg']",['pltu'],['pltg'],['pltu'],1,0.5,1.0,1.0,1.0,0.0,0.0
